x,y,z,r,g,b
97,90,0.754472,49,99,47
98,90,0.751428,66,113,63
99,90,0.7469177,51,97,45
100,90,0.7405081,41,82,31
101,90,0.72936183,26,66,12
102,90,0.71300834,49,82,36
103,90,0.6970621,36,67,23
104,90,0.6795321,38,66,25
105,90,0.66071194,31,54,19
106,90,0.63937414,42,60,29
107,90,0.61891544,23,42,11
108,90,0.60192347,18,37,8
109,90,0.5897602,30,49,24
110,90,0.58126426,13,32,12
111,90,0.57042074,21,38,19
112,90,0.55612427,21,36,18
113,90,0.5389961,29,44,26
114,90,0.51895696,28,43,25
115,90,0.49665582,28,43,25
116,90,0.47638157,37,52,34
117,90,0.46146733,43,57,41
118,90,0.4506061,56,73,52
119,90,0.43784192,79,95,75
120,90,0.41919342,44,60,40
121,90,0.40370065,33,51,29
122,90,0.3899049,41,60,37
123,90,0.376193,48,68,44
124,90,0.36437875,77,96,74
125,90,0.35298482,28,52,24
126,90,0.34424317,74,96,71
127,90,0.3373676,74,96,74
128,90,0.32373375,51,75,63
129,90,0.25211993,109,122,118
49,91,0.22319797,50,56,48
50,91,0.29465112,63,80,68
51,91,0.31318006,43,74,58
52,91,0.32813537,64,106,89
53,91,0.34732392,55,107,92
54,91,0.3694981,59,116,102
55,91,0.39433217,40,101,88
56,91,0.41784483,25,88,79
57,91,0.43293074,53,113,105
58,91,0.44721895,79,138,133
59,91,0.46267638,51,113,107
60,91,0.4781395,40,107,96
61,91,0.49034905,63,132,120
62,91,0.49518654,29,106,92
63,91,0.49698877,43,123,108
64,91,0.50743324,38,123,107
65,91,0.5234167,41,128,108
66,91,0.5361831,65,148,129
67,91,0.5494352,33,120,98
68,91,0.566721,52,133,111
69,91,0.5870859,95,173,150
70,91,0.6010985,67,144,119
71,91,0.61203045,47,123,95
72,91,0.625355,78,152,122
73,91,0.63760084,30,107,73
74,91,0.6567088,53,124,89
75,91,0.6856323,31,102,65
76,91,0.71367466,42,110,71
77,91,0.7385189,64,129,88
78,91,0.7599673,88,152,112
79,91,0.77572185,86,151,111
80,91,0.7860334,0,85,38
81,91,0.7920096,42,120,76
82,91,0.7975045,58,127,82
83,91,0.80312365,42,101,60
84,91,0.8028005,80,128,89
85,91,0.7999675,56,100,60
86,91,0.80458856,32,77,32
87,91,0.81020325,38,82,36
88,91,0.81209266,49,94,45
89,91,0.80932015,30,82,28
90,91,0.8015086,33,89,32
91,91,0.7927477,41,98,38
92,91,0.7858723,51,105,48
93,91,0.78020865,47,98,37
94,91,0.77421844,33,85,23
95,91,0.7665396,60,110,54
96,91,0.76122195,84,133,84
97,91,0.75688076,77,125,79
98,91,0.7530398,29,79,30
99,91,0.74845266,43,88,38
100,91,0.7422695,26,70,19
101,91,0.72797173,42,78,31
102,91,0.7091213,67,99,54
103,91,0.69085467,86,114,72
104,91,0.6684912,48,74,32
105,91,0.64834017,47,69,31
106,91,0.6303942,38,57,24
107,91,0.6152043,41,59,28
108,91,0.602568,32,51,24
109,91,0.5924754,19,38,12
110,91,0.5836907,24,42,19
111,91,0.5733925,26,44,25
112,91,0.56053466,31,47,29
113,91,0.5452514,29,44,26
114,91,0.52713186,21,36,18
115,91,0.50507313,25,41,23
116,91,0.4832916,36,51,33
117,91,0.466279,28,45,23
118,91,0.45193946,18,36,12
119,91,0.43574262,24,42,19
120,91,0.41835395,21,38,16
121,91,0.40382797,44,65,41
122,91,0.39122885,29,50,25
123,91,0.37654635,59,82,56
124,91,0.3615704,50,73,47
125,91,0.3485813,24,49,21
126,91,0.33675236,64,86,59
127,91,0.32941273,71,92,71
128,91,0.31820032,54,78,66
129,91,0.24899699,107,120,116
49,92,0.21984525,49,55,48
50,92,0.28912213,59,78,66
51,92,0.30813324,68,96,81
52,92,0.32497504,67,109,92
53,92,0.34628463,86,136,121
54,92,0.36730602,66,121,108
55,92,0.39007747,58,117,105
56,92,0.41311562,34,94,87
57,92,0.43013638,24,85,77
58,92,0.44634393,32,92,88
59,92,0.4626899,23,86,80
60,92,0.47608292,58,123,113
61,92,0.48588997,64,129,118
62,92,0.4918977,28,103,90
63,92,0.4972601,38,114,100
64,92,0.51330423,75,153,136
65,92,0.5343183,157,230,214
66,92,0.5449892,85,161,144
67,92,0.55712414,7,94,73
68,92,0.5704178,51,127,107
69,92,0.58857304,56,133,110
70,92,0.6039389,17,95,71
71,92,0.6114629,43,117,88
72,92,0.6202367,50,120,90
73,92,0.63396746,72,140,108
74,92,0.6544094,59,127,89
75,92,0.6831006,45,111,73
76,92,0.7135747,49,115,74
77,92,0.74179965,30,96,53
78,92,0.7615073,42,107,65
79,92,0.7736555,18,88,43
80,92,0.78218704,70,144,99
81,92,0.78878856,101,175,131
82,92,0.7907847,51,117,74
83,92,0.7950022,65,118,79
84,92,0.797518,75,120,85
85,92,0.79978764,55,97,59
86,92,0.8092967,33,72,33
87,92,0.8167358,25,68,26
88,92,0.8174177,45,89,45
89,92,0.81518745,24,74,28
90,92,0.80879015,29,80,31
91,92,0.8001312,40,91,40
92,92,0.79177326,53,101,52
93,92,0.78420025,48,94,42
94,92,0.7765625,29,75,22
95,92,0.7674213,50,95,47
96,92,0.76405525,33,82,37
97,92,0.7633712,58,108,67
98,92,0.7619025,17,68,21
99,92,0.7560109,41,85,38
100,92,0.74590814,26,69,22
101,92,0.7260689,22,59,10
102,92,0.70214903,49,80,34
103,92,0.68159527,79,108,66
104,92,0.6600656,52,78,37
105,92,0.64292246,67,88,52
106,92,0.6302104,51,70,37
107,92,0.6217416,89,107,77
108,92,0.6109396,80,95,72
109,92,0.5975137,26,43,19
110,92,0.5844524,36,54,30
111,92,0.5719183,19,37,13
112,92,0.55825967,17,34,11
113,92,0.5436489,23,41,18
114,92,0.5285977,23,41,18
115,92,0.5104439,29,47,24
116,92,0.49062586,38,55,33
117,92,0.47212824,32,50,28
118,92,0.45402884,25,43,21
119,92,0.4338504,30,51,26
120,92,0.4143729,42,63,38
121,92,0.40038803,60,84,57
122,92,0.38915175,28,52,24
123,92,0.37628,45,69,42
124,92,0.36131495,43,67,40
125,92,0.34638938,32,63,29
126,92,0.3319145,65,92,60
127,92,0.32290086,48,74,49
128,92,0.31344396,71,94,80
129,92,0.24621308,109,123,116
49,93,0.21318261,45,51,43
50,93,0.28204256,58,77,65
51,93,0.3023849,64,92,77
52,93,0.32091329,33,76,58
53,93,0.3425487,64,112,98
54,93,0.36304733,40,97,84
55,93,0.3848549,58,117,105
56,93,0.40811652,110,161,155
57,93,0.42466977,7,69,60
58,93,0.44132498,6,67,64
59,93,0.45722568,28,88,84
60,93,0.4702049,56,118,109
61,93,0.48082554,38,105,94
62,93,0.4893621,34,107,95
63,93,0.4988357,31,107,93
64,93,0.5151645,4,87,70
65,93,0.5331435,19,98,81
66,93,0.5466041,41,117,98
67,93,0.56265557,8,90,70
68,93,0.57704866,44,119,99
69,93,0.59334433,37,112,88
70,93,0.6067753,41,115,88
71,93,0.61375594,52,122,93
72,93,0.62080634,19,91,60
73,93,0.6304562,67,132,98
74,93,0.6496989,31,98,60
75,93,0.67756623,31,97,56
76,93,0.70711595,49,113,71
77,93,0.73514116,36,99,54
78,93,0.75416404,69,130,86
79,93,0.7654787,55,121,76
80,93,0.7741208,96,166,122
81,93,0.7779622,106,175,132
82,93,0.7784221,36,101,58
83,93,0.78268355,86,137,99
84,93,0.786543,77,120,85
85,93,0.7924249,59,98,65
86,93,0.80453575,42,77,43
87,93,0.8145384,26,64,25
88,93,0.8171732,25,67,28
89,93,0.81619,19,65,24
90,93,0.8107889,31,80,38
91,93,0.80185914,36,85,43
92,93,0.79154086,44,90,45
93,93,0.7833274,34,79,34
94,93,0.7779053,19,63,13
95,93,0.7718544,41,81,38
96,93,0.77017885,50,97,57
97,93,0.7710347,49,97,57
98,93,0.76970345,28,74,32
99,93,0.7613485,30,75,30
100,93,0.74535424,68,107,66
101,93,0.7204446,34,72,26
102,93,0.6944755,52,84,38
103,93,0.6733169,56,84,40
104,93,0.6554303,38,60,21
105,93,0.64257735,49,71,31
106,93,0.6339764,32,52,13
107,93,0.62676144,74,92,60
108,93,0.6156036,72,88,60
109,93,0.6006564,23,40,12
110,93,0.58427304,34,53,29
111,93,0.56799716,21,40,13
112,93,0.55241376,10,29,4
113,93,0.5379682,32,50,28
114,93,0.5253349,34,52,30
115,93,0.5113912,25,43,21
116,93,0.49474445,22,40,17
117,93,0.47592205,21,42,17
118,93,0.4558499,30,51,26
119,93,0.4341642,47,70,43
120,93,0.41159236,43,67,40
121,93,0.39483696,55,78,52
122,93,0.38424838,54,77,51
123,93,0.37367645,17,48,12
124,93,0.35942104,38,68,34
125,93,0.34471408,18,49,13
126,93,0.32981887,77,105,74
127,93,0.3199211,66,90,67
128,93,0.31028765,81,105,91
129,93,0.24392352,113,128,120
49,94,0.18161272,41,48,40
50,94,0.26590005,60,79,67
51,94,0.29970846,45,75,60
52,94,0.3236081,10,55,37
53,94,0.34554124,31,82,69
54,94,0.3641215,12,72,58
55,94,0.37904868,40,96,85
56,94,0.3951433,26,85,77
57,94,0.4097644,31,89,81
58,94,0.42909288,77,130,127
59,94,0.447622,28,85,81
60,94,0.46285605,22,85,76
61,94,0.4763343,32,96,87
62,94,0.48841953,93,157,147
63,94,0.5009575,97,168,155
64,94,0.5154928,90,161,146
65,94,0.5322902,0,69,53
66,94,0.55010307,17,94,76
67,94,0.567241,49,121,102
68,94,0.58300394,33,108,89
69,94,0.5979014,24,96,73
70,94,0.608254,60,130,103
71,94,0.6122962,44,113,84
72,94,0.6162377,36,103,72
73,94,0.62272096,51,116,79
74,94,0.6401595,45,111,73
75,94,0.6680067,72,135,95
76,94,0.69597906,72,133,91
77,94,0.7214233,52,111,69
78,94,0.74117553,58,117,75
79,94,0.75415146,38,105,58
80,94,0.7602426,79,148,105
81,94,0.7591137,47,117,73
82,94,0.7606414,19,82,43
83,94,0.7665647,78,128,93
84,94,0.7744637,66,106,74
85,94,0.78471345,51,87,55
86,94,0.7966683,45,79,49
87,94,0.80592525,41,75,44
88,94,0.80990523,37,74,42
89,94,0.8115977,32,73,37
90,94,0.80796427,40,82,47
91,94,0.79819554,40,82,47
92,94,0.78696835,49,91,53
93,94,0.7799932,47,86,49
94,94,0.77844906,25,63,23
95,94,0.7774569,33,72,33
96,94,0.7769709,52,96,59
97,94,0.7762068,28,78,40
98,94,0.7723536,10,58,17
99,94,0.7595581,10,56,13
100,94,0.736738,56,93,52
101,94,0.7108819,30,65,19
102,94,0.6877797,28,60,12
103,94,0.66830945,26,55,7
104,94,0.65333956,34,59,13
105,94,0.64378065,30,51,8
106,94,0.6364656,32,51,12
107,94,0.6259959,33,51,18
108,94,0.6143267,36,53,24
109,94,0.60252357,34,52,23
110,94,0.5868751,28,44,18
111,94,0.5685817,26,45,18
112,94,0.55206823,48,66,42
113,94,0.5384533,64,82,59
114,94,0.5251397,54,74,51
115,94,0.5107932,29,50,25
116,94,0.49556214,24,45,21
117,94,0.47843274,31,52,28
118,94,0.45865062,38,58,34
119,94,0.43619743,43,67,40
120,94,0.41148403,23,48,19
121,94,0.39065415,32,63,29
122,94,0.37690362,60,89,57
123,94,0.36340544,22,52,18
124,94,0.34825853,32,63,29
125,94,0.3350547,10,44,4
126,94,0.32341954,68,97,64
127,94,0.31638867,85,110,84
128,94,0.30560338,71,95,78
129,94,0.23955621,113,128,118
50,95,0.24053553,67,87,77
51,95,0.3039183,42,73,59
52,95,0.33241674,30,75,64
53,95,0.3534273,42,92,80
54,95,0.36752242,24,81,70
55,95,0.37660134,37,94,85
56,95,0.38627982,4,67,58
57,95,0.40005553,38,95,88
58,95,0.42296815,60,115,112
59,95,0.44032678,8,69,66
60,95,0.45640934,44,102,95
61,95,0.4727369,6,72,64
62,95,0.48506945,41,103,94
63,95,0.4991283,86,149,137
64,95,0.5142178,75,140,125
65,95,0.5318115,42,115,96
66,95,0.55332327,0,73,55
67,95,0.57082164,90,157,137
68,95,0.5846003,87,151,131
69,95,0.59563375,36,106,79
70,95,0.6042052,21,88,60
71,95,0.6076725,33,101,72
72,95,0.6114342,76,137,106
73,95,0.6176671,31,95,59
74,95,0.63356996,51,111,75
75,95,0.65971,85,142,106
76,95,0.6851341,70,123,85
77,95,0.7089952,63,116,75
78,95,0.72795856,66,119,78
79,95,0.7405749,53,112,70
80,95,0.7466482,86,149,105
81,95,0.7458189,1,73,28
82,95,0.745857,12,72,30
83,95,0.75254065,50,98,60
84,95,0.76636434,31,75,38
85,95,0.78006065,26,65,29
86,95,0.7906249,44,80,49
87,95,0.79845977,65,99,69
88,95,0.8025233,40,79,44
89,95,0.80609566,26,68,31
90,95,0.8035522,21,66,28
91,95,0.79391235,22,69,30
92,95,0.7844993,50,92,54
93,95,0.7797424,57,99,63
94,95,0.7799082,25,68,26
95,95,0.78097725,16,58,17
96,95,0.77880144,28,74,33
97,95,0.77402043,42,90,50
98,95,0.76568735,44,89,50
99,95,0.74907744,64,105,67
100,95,0.7236642,44,81,43
101,95,0.6999686,31,69,25
102,95,0.6804871,17,51,3
103,95,0.6629635,52,81,40
104,95,0.64961314,57,79,41
105,95,0.64040357,45,65,28
106,95,0.6331982,76,94,64
107,95,0.6217715,41,57,26
108,95,0.6119757,40,56,28
109,95,0.6044523,69,84,59
110,95,0.591021,21,37,12
111,95,0.5738603,21,37,12
112,95,0.5574623,63,79,56
113,95,0.5425089,67,86,64
114,95,0.52730775,47,67,44
115,95,0.5119159,25,44,19
116,95,0.49632427,37,54,32
117,95,0.48092735,55,73,50
118,95,0.461845,44,65,41
119,95,0.4378431,28,50,22
120,95,0.41212386,32,54,26
121,95,0.38874748,29,53,25
122,95,0.36851332,43,67,40
123,95,0.34926745,44,73,41
124,95,0.33238396,34,65,31
125,95,0.32041785,38,69,36
126,95,0.31358624,44,74,42
127,95,0.3086615,71,97,72
128,95,0.29645196,51,75,60
129,95,0.23098671,107,122,115
50,96,0.23278083,45,72,69
51,96,0.3129581,47,80,76
52,96,0.34281355,23,68,59
53,96,0.3605897,24,73,67
54,96,0.3702289,28,84,77
55,96,0.37557432,49,105,97
56,96,0.38153744,41,99,95
57,96,0.4001138,60,118,114
58,96,0.4278769,198,250,246
59,96,0.4375259,42,97,94
60,96,0.4526371,16,73,67
61,96,0.4698425,59,113,107
62,96,0.48335272,29,85,78
63,96,0.4980075,33,91,81
64,96,0.5145142,16,82,65
65,96,0.5306765,68,135,109
66,96,0.5470876,59,128,101
67,96,0.56097984,40,105,80
68,96,0.5754992,25,91,65
69,96,0.58854914,25,91,65
70,96,0.5972568,51,112,86
71,96,0.6026104,43,106,76
72,96,0.6086346,77,133,103
73,96,0.61673945,64,120,87
74,96,0.6332099,50,103,70
75,96,0.65608567,63,116,79
76,96,0.6790828,59,110,75
77,96,0.7018992,93,142,106
78,96,0.7189461,78,129,91
79,96,0.72963476,41,93,54
80,96,0.7342365,49,97,57
81,96,0.7351192,90,136,97
82,96,0.7353844,31,77,37
83,96,0.7447699,28,72,32
84,96,0.7605332,68,109,72
85,96,0.77301663,49,91,53
86,96,0.7833958,40,82,43
87,96,0.7926457,32,76,36
88,96,0.79935616,47,91,51
89,96,0.80445045,52,96,56
90,96,0.80115646,25,75,29
91,96,0.79196125,32,81,36
92,96,0.7853288,71,119,75
93,96,0.7815151,55,105,59
94,96,0.78053236,25,76,26
95,96,0.77994823,44,93,45
96,96,0.77605116,30,79,33
97,96,0.76933277,45,91,47
98,96,0.7576653,65,109,66
99,96,0.73867095,12,58,17
100,96,0.7155648,51,88,50
101,96,0.69532496,51,86,49
102,96,0.67602336,23,57,18
103,96,0.6587336,57,88,52
104,96,0.6449234,72,99,67
105,96,0.63302547,58,82,53
106,96,0.6246482,41,63,34
107,96,0.6170657,28,47,22
108,96,0.60922337,25,42,19
109,96,0.6006627,26,43,21
110,96,0.5887929,30,44,23
111,96,0.5744109,29,45,23
112,96,0.558978,34,52,30
113,96,0.54432386,28,45,23
114,96,0.53009474,18,36,17
115,96,0.5138242,50,66,44
116,96,0.4953954,37,52,34
117,96,0.4783198,34,51,29
118,96,0.4603269,17,31,8
119,96,0.43793392,28,44,21
120,96,0.41451403,32,49,25
121,96,0.3909642,28,47,22
122,96,0.36737534,32,51,26
123,96,0.3438392,53,74,48
124,96,0.32484344,65,87,60
125,96,0.3140892,47,73,45
126,96,0.3086231,37,65,36
127,96,0.3015583,53,79,57
128,96,0.28632033,67,94,79
129,96,0.22022063,81,103,95
50,97,0.23546593,54,81,81
51,97,0.31789738,42,76,74
52,97,0.34684718,36,74,74
53,97,0.36280352,30,78,74
54,97,0.37089494,24,76,74
55,97,0.37528,19,77,74
56,97,0.38141888,26,87,82
57,97,0.3981768,11,74,67
58,97,0.41954914,85,140,137
59,97,0.43229687,44,100,93
60,97,0.45022634,7,67,59
61,97,0.46546507,38,89,84
62,97,0.47891623,40,87,82
63,97,0.49396563,55,106,95
64,97,0.50990593,36,97,78
65,97,0.5232763,38,103,77
66,97,0.53670186,28,94,68
67,97,0.54883826,44,108,81
68,97,0.5640485,40,101,75
69,97,0.58098644,26,90,64
70,97,0.5939514,52,111,82
71,97,0.60293204,58,115,88
72,97,0.6107311,67,119,90
73,97,0.6205191,58,112,79
74,97,0.637477,25,79,47
75,97,0.6578292,42,93,59
76,97,0.67776895,51,98,67
77,97,0.69536775,50,98,64
78,97,0.71059304,41,90,54
79,97,0.7217263,86,131,95
80,97,0.7260157,34,78,40
81,97,0.72765785,91,130,92
82,97,0.7284371,65,103,66
83,97,0.7392777,65,103,66
84,97,0.7555281,75,114,76
85,97,0.7667254,41,84,44
86,97,0.77660304,34,79,34
87,97,0.7885159,25,73,26
88,97,0.80023783,47,92,48
89,97,0.80821383,53,100,56
90,97,0.8049266,31,81,32
91,97,0.7946941,19,72,22
92,97,0.7857478,43,93,45
93,97,0.7812024,41,94,45
94,97,0.7790802,30,82,30
95,97,0.776405,40,90,42
96,97,0.77171934,47,92,45
97,97,0.76392287,0,50,0
98,97,0.74979806,17,64,17
99,97,0.7321212,25,68,23
100,97,0.7146085,45,82,44
101,97,0.69822854,84,117,82
102,97,0.6770422,50,81,47
103,97,0.656555,26,57,24
104,97,0.6391028,45,72,44
105,97,0.62698674,36,59,34
106,97,0.62205756,24,45,22
107,97,0.61871845,21,38,16
108,97,0.6105909,24,40,22
109,97,0.59794474,31,47,29
110,97,0.58413345,37,51,33
111,97,0.5707722,38,53,36
112,97,0.55770415,34,50,32
113,97,0.54485166,26,44,25
114,97,0.53109956,21,36,18
115,97,0.51345414,33,49,31
116,97,0.4929048,31,45,28
117,97,0.47301203,31,45,28
118,97,0.4538788,30,41,21
119,97,0.43526116,41,51,31
120,97,0.41738176,64,76,56
121,97,0.39554375,42,57,36
122,97,0.37241194,10,28,1
123,97,0.34744567,13,36,10
124,97,0.3268735,63,81,58
125,97,0.3158148,82,105,81
126,97,0.30692506,60,87,63
127,97,0.2969487,33,63,41
128,97,0.28028825,72,99,85
129,97,0.21417718,82,107,99
50,98,0.23624304,64,87,88
51,98,0.3166695,26,58,57
52,98,0.34514433,41,79,75
53,98,0.3620487,40,84,78
54,98,0.37117848,33,84,78
55,98,0.3775841,16,73,67
56,98,0.38761163,0,63,54
57,98,0.40315706,76,131,121
58,98,0.41538486,3,66,57
59,98,0.42964008,3,66,55
60,98,0.44569764,19,76,68
61,98,0.45785946,58,109,100
62,98,0.4702544,49,95,89
63,98,0.48707855,69,118,107
64,98,0.5036837,81,140,118
65,98,0.5143456,43,107,80
66,98,0.52827257,26,92,66
67,98,0.5427061,56,117,92
68,98,0.55762225,54,115,89
69,98,0.5752324,44,102,77
70,98,0.5929789,60,117,90
71,98,0.6064814,57,114,87
72,98,0.6165388,33,89,58
73,98,0.62407434,32,86,53
74,98,0.63692456,50,100,69
75,98,0.6574763,40,91,57
76,98,0.6788493,72,118,87
